Description,TotalSalesDollars,AvgProfitMargin
Ch Vincens 15 L'Instant M Rs,3728.129999999988,9.634052460616688
Ch Vrai Caillou Wh Brdx,8367.649999999925,35.70225810113889
Ch d'Yquem Sauternes,2573.91,56.98917211557514
Ch de Beaucastel Pape Blanc,999.92,82.87663013041043
Ch de Beaucastel Pape Rouge,823.96,49.99878634885189
Ch de Berne Rose,449.70000000000005,67.80965087836336
Ch de Bonhoste Red Brdx 09,101.93999999999998,78.94840102020797
Ch de Carles Brdx,48192.900000000045,34.64203233256354
Ch de Chantegrive Graves Rou,2174.2499999999995,98.23387374956882
Ch de Jarnioux Bjls,3886.0499999999943,95.74169143474735
Ch de Mattes Corbieres 13,1483.650000000001,19.150743099787743
Ch de Montfort Vouvray,30814.33000000048,28.424405138779285
Ch de Pez 10 St Estephe Brdx,558.87,45.046254048347556
Ch de Pierreux Brouilly Rsv,1681.3400000000004,87.46713930555391
Ch de Reynaud Cotes du Bourg,4367.699999999986,13.89632987613591
Ch de Ribebon Brdx,44610.2400000002,18.456323032559492
Ch de Sancerre Sancerre,27899.89000000018,36.100679966839024
Ch de la Chaize Brouilly,42582.64000000019,6.3362910331537385
Ch de la Ragotiere Muscadet,8782.349999999946,26.378019550575388
Ch des Labourons Fleurie Rou,1064.2900000000004,22.652660459085425
Ch du Courlat 10,5747.699999999983,85.31116794543901
Ch du Levant Sauternes,2958.149999999993,33.49762520494212
Ch du Parc Brdx Rouge,1207.9900000000005,49.39693209380874
Ch la Cour d'Argent Bordeaux,1119.84,44.34740677239605
Ch la Pointe Pomerol,2559.2000000000003,83.06345733041576
Ch le Borderon Haut-Medoc,10387.529999999933,10.838283980888045
Chalk Hill Chard,45165.770000000215,35.34191933404495
Chalk Hill Chard RRV,17940.579999999976,29.899256322816736
Chalk Hill Estate Red,8408.359999999979,37.44475736053147
Chalk Hill Pnt Nr RRV,12911.30999999996,86.18195984760644
Chambers Rosewood Muscat,1175.0200000000004,79.18418409899407
Chambord Liqueur de France,42048.370000001545,23.55965284742618
Chambord Royale de France,452457.2099999737,30.691101645890043
Chambord Vodka,35.98,63.507504168982756
Champagne Malard Grand Cru B,1149.77,97.1394278855771
Champagne Pommerey 04 Gr Cru,14797.039999999966,52.11515276028168
Champalou Vouvray Cuvee Fon,5635.079999999983,25.18296102273595
Champlain Orchards Ice Cider,12371.23999999993,29.028941318735697
Champlain Orchards Sprklng C,2676.97,22.853076425959184
Champy Brut Sonoma Cnty,17344.149999999918,1.6629814663728943
Chanrion Cote de Brouilly,379.80000000000007,93.33333333333333
Chanson Le Bourgogne Pnt Nr,1126.51,83.98948966276376
Chanson Vire Clesse,1586.3100000000004,90.27302355781657
Chapelle de Bastion Picpoul,3066.929999999994,20.624207269158294
Chapelle-St-Arnoux CdR Rouge,131.88,33.30300272975432
Chapoutier Bel Cotes Rhn Ros,17679.389999999945,36.259678642758395
Chapoutier Cotes du Rhone R,6767.7899999999545,29.110684580933594
Chapoutier Hrmtage La Sizera,2399.6999999999994,62.21986081593531
Chappellet Mt Cuvee Napa,17754.079999999958,21.418907653902394
Chappellet Signature Cab Svg,50550.21000000001,20.792969999531213
Charles & Charles Chard,665.85,92.0522640234287
Charles & Charles Red,30151.89000000045,38.80118294408844
Charles Fournier Rsl,303.81000000000006,69.42826108423029
Charles Goodnight Bourbon,2951.309999999998,86.37588054118339
Charles Heidsieck Brut RSV,14332.709999999965,40.450061432903986
Charles Heidsieck Brut Rose,5291.319999999994,43.37518804381511
Charles Joguet Chinon Rose,181.87,75.03711442238962
Charles Smith Boom Boom Syra,25528.140000000287,15.155980811763865
Charles Smith C Smith Cab Sv,20242.49,25.403198914758075
Charles Smith Eve WA Chard,21030.72000000003,31.866526680969592
Charles Smith King Coal Red,1199.88,34.64346434643464
Charles Smith Kung Fu Girl R,86163.09000000212,41.22599363602355
Charles Smith Velvet Dev Mer,65347.499999999745,26.25687287195364
Chartron La Fleur Brdx Whit,32626.770000000637,34.03171689995785
Chartron Trebuchet Chard Bou,12105.079999999914,21.984489156617943
Chartron Trebuchet Puligny,2897.5399999999986,63.02898320644407
Chateau Camensac 10,719.85,81.97957907897478
Chateau Carlmagnus 10,944.6500000000001,88.71963160959086
Chateau Gazin Pomerol 10,389.97,31.033156396645907
Chateau Giscours Margaux,399.92,57.478995799159826
Chateau Montrose St Estephe,3977.7400000000002,46.86304283336769
Chateau Pontet Canet Pauilac,3919.7199999999993,73.27538701744002
Chateau Simon Bordeaux Blanc,1625.0400000000006,88.09875449219712
Chateau d'Issan Margaux,1079.8,79.86849416558623
Chauffe-Coeur Calvados VSOP,45660.930000000044,22.942546286288838
Chehalem Ian's Chard Rsv,832.6600000000001,45.08683015876829
Chehalem Inox Chard Wlmt Vly,1379.3100000000004,75.21224380306096
Chehalem Pnt Nr Three Vyd,3266.479999999996,82.013359947099
Chehalem Ridge Crest Vyds Pn,3275.2199999999966,71.1304889442541
Chene Bleu Rose,9686.859999999971,33.41318028941237
Chenin Bl K Forrester Stlnbh,1427.1599999999999,51.73631547969394
Cherry Heering Liqueur,944.7300000000001,50.87485313264107
Cherry On Top Sweet White,64.95,89.00692840646651
Cherry Pie Stanly Pnt Nr,19036.01999999999,27.383980474910075
Cherry Tart Pnt Nr,15096.049999999897,33.727763222829395
Cheval Blanc,2609.97,32.88543546477545
Cheval Blanc St Emilion 08,7199.839999999999,50.00055556790151
Cheval des Andes Mendoza,3839.359999999998,56.25364644107349
Chevalier L'Aujardiere Chard,356.7900000000001,93.73300821211356
Chi Chi's Chocolate Malt RTD,461.58000000000015,98.11083669136444
Chi Chi's Mai Tai,527.5200000000002,28.025477707006395
Chi Chi's Margarita,130515.9700000085,32.91899067984368
Chi Chi's Orange Cream RTD,5914.779999999943,65.8590852068882
Chi Chi's Ruby Red Margarita,4780.179999999955,67.75686271228247
Chi Chi's Skinny Margarita,66192.19999999995,27.661204794522316
Chicken & Turkey Cotes du Rh,479.4700000000002,76.34888522743863
Chigard Fleurie Les Moriers,3418.2899999999927,85.67704905084118
Chila Orchata Cinnamon Cream,65291.32999999944,26.555026524960084
Chilcas Pinot Noir,19.99,32.416208104052025
Chilensis Pnt Nr,2477.5199999999977,28.089379702282873
Chimney Rock SLD Cab Svgn,139.98,35.49078439777111
Chinaco Anejo Tequila,66.99,21.8689356620391
Chinaco Blanco Tequila,5728.089999999982,85.20501598263989
Chivas Regal,879530.0599999606,21.405189611583637
Chivas Regal 18-Yr Scotch,102415.79000000084,22.807996696603944
Chivas Regal w/ 2 Glasses,3038.089999999996,95.44384794393845
Chivas Royal Salute,20268.760000000013,10.978767324690844
Chloe Chard,838.4300000000001,11.205467361616359
Chloe Pnt Grigio,79159.54000000136,19.598926421251612
Chloe Pnt Nr,40203.35000000041,30.93724776666722
Chloe Prosecco,46386.85000000028,23.011952740916964
Chloe Red,834.3900000000002,10.780330540874187
Choco Lat Liqueur,56433.64999999959,23.32154663042261
ChocoVine,62384.91000000007,39.1727422544972
Chocolate Cuvee,1319.9500000000005,29.912496685480527
Chocolate Shop Red,39135.93999999989,29.78238885174356
Chopin Vodka,353885.8799999983,27.48763064393134
Chops & Burgers Bordeaux,4661.43999999998,47.07772705430063
Choya Plum Wine,11502.519999999939,26.763178851242625
Choyomusubi Ryo Junmai Sake,6728.819999999959,25.40148198346764
Christian Bros Brandy,173593.72000000143,33.09471102987168
Christian Bros Cream Sherry,5943.92999999998,34.64997064231877
Christian Bros Dry Sherry,9612.989999999772,31.120702299699193
Christian Bros Holiday Nog,8982.149999999912,25.947573799145278
Christian Bros Ruby Port,720.7200000000001,28.246753246753247
Christian Bros VS Brandy,57242.33999999962,29.890165216865427
Christian Drouin Calvados,942.5900000000003,87.53859047942372
Christmas Traditions Pnk Mos,119.88,31.03103103103102
Chronic Cellars Dead Nuts,2084.12,33.7792449571042
Chronic Cellars Purple Parad,26028.65000000029,15.221573151124923
Chronic Cellars Sofa King,5695.039999999986,21.062187447322394
Churchill's Late Bottled 05,2225.1,31.72441688014022
Churchill's Vintage Port 11,7906.849999999991,45.315526015663416
Churchills 10 Yr Tawny Port,2033.2000000000005,43.07938225457409
Churchills 20 Yr Tawny Port,3381.209999999996,45.34915015630492
Churchills LBV Port,131.94,20.145520691223282
Chusclan Les Genets CDR,19474.139999999945,34.19170243204551
Ciacci 07 Piccolomino Brunlo,779.87,84.51280341595394
Cielo Pnt Grigio,7331.209999999995,32.201865961306645
Cigar Box Cab Svgn Valle Cen,8123.219999999934,32.635334263998175
Cigar Box Malbec Mendoza,58660.660000000185,33.77571953673921
Cigar Zin Old Vine Zinfandel,485.73,9.875856957569026
Cinnabon Cinnamon Liqueur,32667.71000000058,3.272130186047311
Cinq les Pattes Bordeaux Bla,1266.9200000000005,85.24295140971806
Cinquante-Cinq Chardonnay L,433.69,47.94669003205054
Cinquante-Cinq Viogn Lang Wh,323.76,33.06152705707932
Circa Pinot Grigio,455.64,30.15538583091914
Circa Rosso,116.91000000000001,10.495252758532212
Circadia Cab Svgn Napa Vly,74.99,68.03573809841312
Ciro Rosso Clsc Librandi Cl,77.94,19.55350269438029
Ciroc Amaretto Vodka,71096.1699999995,60.711211536783374
Ciroc Apple Vodka,975620.9699999465,32.65579491456398
Ciroc Coconut Vodka,670215.259999986,29.711050610683145
Ciroc Mango Vodka,158470.0400000012,11.293416597317087
Ciroc Peach Vodka,535435.4999999948,30.674716047110326
Ciroc Pineapple Vodka,402711.77000000037,42.65621344788852
Ciroc Red Berry Vodka,561667.0399999943,28.139646338956364
Ciroc Snap Frost Vodka,614624.6899999919,26.848283402858282
Citadelle Gin,13333.259999999902,52.351487933183336
Citation Chard,2519.2999999999975,15.1748501567895
Citra Montepulciano,63120.66,37.76665199635107
Citra Pnt Grigio,35711.88000000062,39.67545253848453
Citra Trebbiano D'Abruzzo,5622.769999999968,29.759887030769054
Citran Haut-Medoc,1014.6500000000002,94.12802444192579
Clan MacGregor,329241.99999997945,23.940138256959553
Clan MacGregor Scotch,323.73000000000013,64.4518580298397
Clarendelle Brdx Blanc,3330.0399999999913,72.42075170268217
Clarendelle Brdx Rouge,4918.409999999981,88.89031211306089
Clark & Chesterfield Whiskey,2498.7499999999977,18.81540770385183
Claude Riffault Chass Sancer,890.6700000000001,77.47313819933309
Claude Riffault Les Boucauds,18033.269999999957,36.49038693481529
Clayhouse Adobe Red Paso Rbl,61676.03999999987,46.7141048614662
Clayhouse Cab Svgn,3311.82,35.48562421870754
Clayhouse Cab Svgn Paso Rbls,33865.08000000051,56.021482896246724
Clayhouse Malbec Paso Robles,20705.20000000007,57.22219539053015
Clayhouse Petite Sirah,5510.749999999982,64.5438461189492
Clayhouse Svgn Bl Paso Roble,13320.889999999868,57.33543329312035
Clayhouse Syrah Paso Robles,5424.219999999965,43.12564755854263
Clean Slate Rsl Mosel,166518.57000000405,50.897410420952625
Clement Mahina Coco Liqueur,13407.679999999918,33.85969832215518
Clement Select Barrel Rhum,28296.48000000036,35.18769825787611
Clemento VII Toscano,4637.6799999999985,8.073002018250481
Cles des Ducs Armagnac VSOP,3694.3199999999943,87.83537971805364
Cleveland Black Rsv Whiskey,20347.130000000092,27.783279509199087
Cleveland Christmas Bourbon,11191.76999999997,67.14192661214437
Clifford Bay Svgn Bl Marlbor,14288.089999999873,31.60247450848852
Cline Ancient Vin Znfdl,67115.40000000013,35.79786457355523
Cline Cashmere Red Cal,47964.350000000275,57.464408461701645
Cline Chard Sonoma Cst,14122.11999999986,53.24186453591901
Cline Cool Climate Pnt Nr,46152.05000000013,37.57157049361876
Cline Viognier Sonoma Count,14145.839999999846,30.69185004213183
Cline Znfdl Cal,79910.0100000019,32.17350366994162
Clio Jumilla Red,7513.329999999992,21.117134479651405
Clix Vodka,1799.94,86.97901041145816
Clontarf Irish Whiskey,44067.19000000022,24.023746465341464
Clos Amador Rose Tendre Cava,497.5900000000001,5.464338109688721
Clos Erasmus Laurel Priorat,1469.7,66.66666666666667
Clos LaChance Cab Svgn,1317.1600000000003,23.32594369704518
Clos LaChance Chard,5112.0899999999665,42.765483393288854
Clos LaChance Meritage,399.60000000000014,91.4914914914915
Clos Pegase Carneros Chard,74586.03000000026,49.071495023934105
Clos Pegase Merlot Napa,52890.60000000014,68.13785436353533
Clos Pegase Svgn Bl Napa,59855.069999999854,58.02711449506277
Clos Rochette Faiveley 09,559.7200000000001,14.2642749946402
Clos de Los Siete Mendoza,13973.009999999915,35.7567195614971
Clos de Marquis 09 St Julien,5615.76,62.64423693320228
Clos du Bois Cab Svgn N Cst,352579.3099999726,35.1356720279413
Clos du Bois Chard,1269408.059999886,36.66382272010147
Clos du Bois Chard Calcaire,516.5300000000001,82.7386599035874
Clos du Bois Marlstone,8340.179999999982,57.44780088679132
Clos du Bois Merlot N Cst,127212.90000000618,36.5932228571183
Clos du Bois Pnt Grigio Cal,157241.3700000036,27.66992554186205
Clos du Bois Pnt Nr Cal,232387.49000000174,29.026282783123552
Clos du Bois RSV Cab Svgn,32644.690000000453,34.061435412620725
Clos du Bois RSV Chard RRV,52355.86,37.12444032052938
Clos du Bois RSV Merlot Alex,2588.4899999999975,33.03199935097291
Clos du Bois Rouge,18719.699999999903,46.66452988028621
Clos du Bois Svgn Bl N Cst,81789.09000000203,34.78964003634432
Clos du Bois Unoaked Chard,5808.550000000002,5.0468705614998814
Clos du Bois Znfdl Sonoma,16194.89999999974,37.594242631938585
Clos du Val Cab Svgn Napa,100738.66000000159,53.158638401583644
Clos du Val Carneros Chard,24958.250000000106,31.873949495658096
Clos du Val Merlot Napa,13062.97999999993,34.431194107316685
Cloudy Bay Chard Marlboro,14153.02999999993,10.194142173088991
Cloudy Bay Svgn Bl Marlboro,132992.920000002,33.11234913858656
Cluny Scotch Whiskey,23602.850000000042,60.225523612614616
Clynelish Single Malt Scotch,8878.519999999979,23.154872658956506
Coastal Vines Cab Svgn Cal,286.59,23.9610593530828
Cocchi Americano,759.6200000000002,3.4846370553698076
Cocchi Vermouth di Torino Sw,37.98,35.07109004739336
Cocci Grifoni Tellus Red,645.62,59.387875220718065
Cockburns Fine Ruby Port,60519.41999999968,30.256866308367808
Cockburns Special RSV,25538.340000000444,31.269612668639617
Cocktail Time Key Lime Rtd,6562.059999999949,74.23080557020184
Cocktail Time Strawberry Rtd,6454.169999999943,73.42260894894285
Cocobon Red,71999.45000000074,37.290409857297554
Codice Sierra Cantabria Red,7500.619999999931,48.145086672834545
Codorniu Original Spklg Cava,7828.819999999957,35.16072664846007
Cointreau Liqueur,1293142.089999893,26.259032359663067
Cointreau Noir Liqueur,22169.170000000162,37.78116185675909
Cointreau VAP,3250.9999999999964,88.77299292525376
Col-di-Sasso Sangiovese/Cab,20654.769999999993,34.41786086216395
Colavita Pinot Grigio,15034.86999999999,35.0054905695892
Colavita Pnt Nr,51731.3300000001,35.070140280561276
Colby Red,815.0400000000001,31.44876325088338
Cold River Blueberry Vodka,100693.31000000224,27.23950578246079
Cold River Gin,70184.08000000003,28.403677871106474
Cold River Vodka,100373.49000000191,33.75362359125029
Coldcock American Herbal Whi,9399.80999999995,39.244516644485074
Colimoro Montepul D'Abruzzo,131.88,31.028207461328485
Collezione Chianti,179.64000000000001,35.07014028056112
Collezione Monte d'Abruzzo,588.82,34.66933867735472
Colombo Cape Bleue Rose VdP,44825.130000000136,34.058350751018466
Colombo Marsala Dry,8687.929999999877,33.138503648163756
Colombo Marsala Sweet,32804.840000000964,35.74948086928836
Colores del Sol Malbec Rsv,10931.839999999891,31.42051109419767
Colosi Nero D'Avola Sicilia,18055.82999999994,33.69144481311558
Colosi Sicilia Dry Red,7015.959999999949,38.9625938574332
Columbia Crest G E Cab Svgn,183749.32000000458,43.122532371821436
Columbia Crest Gr Ests Syrah,938.4100000000002,34.298440979955465
Columbia Crest Grand Chard,99272.13000000254,48.124816098941125
Columbia Crest Grand Merlot,98663.76000000066,42.93102148144435
Columbia Crest H3 Svgn Bl,519.0400000000001,47.78051787916154
Columbia Crest Twin Vns Merl,11152.259999999862,35.73428166129471
Columbia Crest Two Cab Svgn,13771.269999999842,37.121267682645865
Columbia Crest Two Vines Rsl,630.9100000000001,21.483104639214922
Columbia Crest Two Vn Shiraz,226.70000000000005,51.61887957653287
Columbia Crest Two Vns Chard,21678.440000000068,36.74102011030308
Columbia Crest Vns Merlot/Ca,7712.399999999931,36.209091852081755
Columbia Crest Walter Clore,500.79,61.99604624692986
Columbia Winery Cab Svgn,8262.889999999948,56.91047563261734
Columbia Winery Chard,15145.869999999963,30.8598317561155
Columbia Winery Merlot,503.64,63.4024303073624
Columbia Winery Red Blend,1642.63,60.896854434656625
Columna Albarino,15379.939999999871,37.39533444213649
Comandon XO Cognac,2599.8,96.21201630894684
Comm Bargemone d'Aix Blanc,2578.7099999999987,21.924528155550608
Commander Quincy's Rum Toddy,6925.049999999969,78.25459743972958
Commanderie Bargmn Prov Rose,79948.61000000106,44.218867595072275
Common Man Pnt Grigio,4854.600000000002,27.447781485601304
Common Man Slctn Woodford Rs,2253.5099999999993,20.63492063492061
Comoloco Monastrell Jumilla,269.7,17.24137931034482
Compilation Cab Svgn,658.8000000000001,35.15482695810566
Complicated Pnt Nr,16141.499999999874,67.98314902580282
Concannon Crimson & Clover,311.76,32.87143956889915
Concannon Founder Chard,4790.709999999998,40.384619398794705
Concannon Glen Ellen Wh Zin,15.95,83.44827586206897
Concannon Irish Whiskey,263.88,21.873578899499773
Concannon Petite Sirah Cntrl,3536.7499999999877,91.8772884710539
Concannon Select Vyds Pnt Nr,28135.450000000354,40.247552464951816
Conch Republic Dark Rum,224.82000000000002,51.69468908460102
Conn Crk Ltd Rls Np Cab Svgn,6878.249999999982,21.918511249227386
Connemara Irish Whiskey,54672.0499999998,21.26269272873392
Cono Sur Cab Svgn Cntrl Vly,7426.079999999936,42.26590610389283
Cono Sur Chard Cntrl Vly,5488.319999999968,47.19549880473413
Cono Sur Organic Cab Svgn,8875.269999999926,38.85932484307465
Cono Sur Organic Chard,6143.059999999956,41.361471318853674
Cono Sur Organic Svgn Bl,2315.7399999999993,53.49434737923946
Cono Sur Pnt Nr Rapel,18373.52999999992,36.64483634881223
Cono Sur Svgn Bl Cntrl Vly,16413.149999999765,40.54767061776596
Cono Sur Vision Cab Svgn,2811.439999999993,25.942577469197126
Cono Sur Vision Pnt Nr,2972.3399999999942,41.78155931017304
Cono Sur Vision Svgn Bl Csbl,2615.609999999995,38.889972128872294
Conquista Malbec Mendoza,73048.91000000121,33.31096932178781
Conservancy Concannon Chard,77.94,1.963048498845267
Constanti Brunello Montalcno,1841.75,29.501832496267134
Conterno Barolo Sori Gnestra,3097.6600000000003,37.4627944964909
Conterno Fantino Barb Alba,2634.0699999999983,0.47644899338280194
Conterno Fantino Barolo Mosc,4370.529999999998,47.89281849112118
Conti Zecca Negroamaro 10,10859.129999999926,97.33790828547036
Conti Zecca Primitivo,520.8400000000001,34.29844097995547
